Date_Time,pH,Amps,Cond,Temp,Heater_Status,Alk_Dose,Alk_Time,Cal_Dose,Cal_Time,Alkalinity,Calcium,Mag,SG,Nitrate,Clean_Powerheads,Clean_AC70,Phosphate
8/12/2016 22:40,7.91,1.4,34.9,78.5,ON,,,,,,,,,,,,
8/12/2016 22:45,7.91,1.2,35,78.6,ON,,,,,,,,,,,,
8/12/2016 22:50,8.11,1.3,35,78.7,ON,,,,,,,,,,,,
8/12/2016 22:55,8.09,1.3,35,78.8,ON,,,,,,,,,,,,
8/12/2016 23:00,8.08,1.3,35,78.8,ON,,,,,,,,,,,,
8/12/2016 23:05,8.07,1.2,35.1,78.9,ON,,,,,,,,,,,,
8/12/2016 23:10,8.06,0.4,35.1,79,OFF,,,,,,,,,,,,
8/12/2016 23:15,8.05,0.4,35.1,79,OFF,,,,,,,,,,,,
8/12/2016 23:20,8.04,0.5,35.1,79,OFF,,,,,,,,,,,,
8/12/2016 23:25,8.04,0.4,34.9,78.8,OFF,,,,,,,,,,,,
8/12/2016 23:30,8.03,0.5,34.9,78.7,OFF,,,,,,,,,,,,
8/12/2016 23:35,8.02,0.5,34.8,78.6,OFF,,,,,,,,,,,,
8/12/2016 23:40,8,0.5,34.8,78.5,OFF,,,,,,,,,,,,
8/12/2016 23:45,8,0.5,34.7,78.4,OFF,,,,,,,,,,,,
8/12/2016 23:50,7.99,0.6,34.6,78.3,OFF,,,,,,,,,,,,
8/12/2016 23:55,7.98,1.3,34.6,78.1,ON,,,,,,,,,,,,
8/13/2016 0:00,7.98,1.2,34.6,78,ON,,,,,,,,,,,,
8/13/2016 0:05,7.97,1.2,34.7,78.1,ON,,,,,,,,,,,,
8/13/2016 0:10,7.97,1.2,34.7,78.3,ON,,,,,,,,,,,,
8/13/2016 0:15,7.96,1.3,34.8,78.4,ON,,,,,,,,,,,,
8/13/2016 0:20,7.95,1.3,34.8,78.5,ON,,,,,,,,,,,,
8/13/2016 0:25,7.95,1.1,34.9,78.6,ON,,,,,,,,,,,,
8/13/2016 0:30,7.94,1.1,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 0:35,7.94,1.3,35,78.8,ON,,,,,,,,,,,,
8/13/2016 0:40,7.93,1.2,35,78.8,ON,,,,,,,,,,,,
8/13/2016 0:45,7.93,1.4,35.1,78.9,ON,,,,,,,,,,,,
8/13/2016 0:50,7.92,0.6,35.2,79,OFF,,,,,,,,,,,,
8/13/2016 0:55,7.91,0.5,35,79,OFF,,,,,,,,,,,,
8/13/2016 1:00,7.91,0.6,35,78.9,OFF,,,,,,,,,,,,
8/13/2016 1:05,8.11,0.6,34.9,78.8,OFF,,,,,,,,,,,,
8/13/2016 1:10,8.12,0.6,34.8,78.7,OFF,,,,,,,,,,,,
8/13/2016 1:15,8.1,0.4,34.8,78.6,OFF,,,,,,,,,,,,
8/13/2016 1:20,8.09,0.5,34.7,78.4,OFF,,,,,,,,,,,,
8/13/2016 1:25,8.08,0.5,34.6,78.3,OFF,,,,,,,,,,,,
8/13/2016 1:30,8.08,0.5,34.6,78.2,OFF,,,,,,,,,,,,
8/13/2016 1:35,8.07,0.8,34.6,78.1,OFF,,,,,,,,,,,,
8/13/2016 1:40,8.06,1.3,34.5,78,ON,,,,,,,,,,,,
8/13/2016 1:45,8.05,1.3,34.6,78,ON,,,,,,,,,,,,
8/13/2016 1:50,8.04,1.4,34.7,78.1,ON,,,,,,,,,,,,
8/13/2016 1:55,8.04,1.3,34.7,78.2,ON,,,,,,,,,,,,
8/13/2016 2:00,8.03,1.1,34.8,78.3,ON,,,,,,,,,,,,
8/13/2016 2:05,8.02,1.3,34.8,78.4,ON,,,,,,,,,,,,
8/13/2016 2:10,8,1.2,34.9,78.5,ON,,,,,,,,,,,,
8/13/2016 2:15,8,1.4,34.9,78.6,ON,,,,,,,,,,,,
8/13/2016 2:20,8.05,1.3,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 2:25,8.05,1.2,34.9,78.8,ON,,,,,,,,,,,,
8/13/2016 2:30,8.03,1.3,35,78.9,ON,,,,,,,,,,,,
8/13/2016 2:35,8.02,1.4,35,79,ON,,,,,,,,,,,,
8/13/2016 2:40,8.02,0.6,35.1,79,OFF,,,,,,,,,,,,
8/13/2016 2:45,8,0.6,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 2:50,7.99,0.5,34.9,78.9,OFF,,,,,,,,,,,,
8/13/2016 2:55,7.99,0.5,34.8,78.8,OFF,,,,,,,,,,,,
8/13/2016 3:00,7.98,0.6,34.8,78.6,OFF,,,,,,,,,,,,
8/13/2016 3:05,7.97,0.6,34.7,78.4,OFF,,,,,,,,,,,,
8/13/2016 3:10,7.97,0.6,34.6,78.3,OFF,,,,,,,,,,,,
8/13/2016 3:15,7.96,0.6,34.6,78.2,OFF,,,,,,,,,,,,
8/13/2016 3:20,8.02,1.3,34.6,78.1,ON,,,,,,,,,,,,
8/13/2016 3:25,8.01,1.3,34.6,78,ON,,,,,,,,,,,,
8/13/2016 3:30,7.99,1.4,34.6,78.1,ON,,,,,,,,,,,,
8/13/2016 3:35,7.99,1.2,34.7,78.2,ON,,,,,,,,,,,,
8/13/2016 3:40,7.98,1.3,34.7,78.4,ON,,,,,,,,,,,,
8/13/2016 3:45,7.97,1.3,34.7,78.5,ON,,,,,,,,,,,,
8/13/2016 3:50,7.97,1.3,34.9,78.6,ON,,,,,,,,,,,,
8/13/2016 3:55,7.96,1.4,34.9,78.6,ON,,,,,,,,,,,,
8/13/2016 4:00,7.96,1.4,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 4:05,7.95,1.4,34.9,78.8,ON,,,,,,,,,,,,
8/13/2016 4:10,7.95,1.2,35,78.9,ON,,,,,,,,,,,,
8/13/2016 4:15,7.94,0.8,35.1,79,OFF,,,,,,,,,,,,
8/13/2016 4:20,7.93,0.6,35.1,79,OFF,,,,,,,,,,,,
8/13/2016 4:25,7.93,0.7,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 4:30,7.92,0.6,34.9,78.7,OFF,,,,,,,,,,,,
8/13/2016 4:35,7.92,0.7,34.8,78.7,OFF,,,,,,,,,,,,
8/13/2016 4:40,7.91,0.6,34.8,78.5,OFF,,,,,,,,,,,,
8/13/2016 4:45,7.91,0.7,34.7,78.4,OFF,,,,,,,,,,,,
8/13/2016 4:50,7.91,0.7,34.6,78.2,OFF,,,,,,,,,,,,
8/13/2016 4:55,8.13,1.3,34.5,78.1,ON,,,,,,,,,,,,
8/13/2016 5:00,8.13,1.4,34.5,78,ON,,,,,,,,,,,,
8/13/2016 5:05,8.11,1.4,34.6,78,ON,,,,,,,,,,,,
8/13/2016 5:10,8.1,1.4,34.7,78.1,ON,,,,,,,,,,,,
8/13/2016 5:15,8.1,1.3,34.7,78.2,ON,,,,,,,,,,,,
8/13/2016 5:20,8.09,1.4,34.8,78.3,ON,,,,,,,,,,,,
8/13/2016 5:25,8.08,1.3,34.8,78.4,ON,,,,,,,,,,,,
8/13/2016 5:30,8.07,1.4,34.8,78.5,ON,,,,,,,,,,,,
8/13/2016 5:35,8.06,1.3,34.8,78.6,ON,,,,,,,,,,,,
8/13/2016 5:40,8.06,1.3,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 5:45,8.05,1.4,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 5:50,8.04,1.3,34.9,78.8,ON,,,,,,,,,,,,
8/13/2016 5:55,8.03,0.7,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 6:00,8.02,0.6,35,79,OFF,,,,,,,,,,,,
8/13/2016 6:05,8.02,0.7,34.9,78.9,OFF,,,,,,,,,,,,
8/13/2016 6:10,8,0.7,34.8,78.8,OFF,,,,,,,,,,,,
8/13/2016 6:15,7.99,0.6,34.7,78.7,OFF,,,,,,,,,,,,
8/13/2016 6:20,7.99,0.7,34.7,78.6,OFF,,,,,,,,,,,,
8/13/2016 6:25,7.98,0.7,34.6,78.4,OFF,,,,,,,,,,,,
8/13/2016 6:30,7.98,0.7,34.6,78.2,OFF,,,,,,,,,,,,
8/13/2016 6:35,7.97,1.2,34.5,78.1,ON,,,,,,,,,,,,
8/13/2016 6:40,7.97,1.3,34.5,78,ON,,,,,,,,,,,,
8/13/2016 6:45,7.96,1.3,34.6,78,ON,,,,,,,,,,,,
8/13/2016 6:50,7.96,1.4,34.6,78.1,ON,,,,,,,,,,,,
8/13/2016 6:55,7.95,1.4,34.7,78.2,ON,,,,,,,,,,,,
8/13/2016 7:00,7.95,1.4,34.8,78.4,ON,,,,,,,,,,,,
8/13/2016 7:05,7.94,1.3,34.8,78.5,ON,,,,,,,,,,,,
8/13/2016 7:10,7.94,1.2,34.8,78.6,ON,,,,,,,,,,,,
8/13/2016 7:15,7.93,1.2,34.8,78.6,ON,,,,,,,,,,,,
8/13/2016 7:20,7.93,1.3,34.9,78.7,ON,,,,,,,,,,,,
8/13/2016 7:25,7.92,1.1,34.9,78.8,ON,,,,,,,,,,,,
8/13/2016 7:30,7.92,1.2,34.9,78.9,ON,,,,,,,,,,,,
8/13/2016 7:35,7.91,1.2,34.9,78.9,ON,,,,,,,,,,,,
8/13/2016 7:40,7.91,0.6,35,79,OFF,,,,,,,,,,,,
8/13/2016 7:45,7.91,0.4,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 7:50,8.12,0.5,34.8,78.9,OFF,,,,,,,,,,,,
8/13/2016 7:55,8.12,0.5,34.7,78.7,OFF,,,,,,,,,,,,
8/13/2016 8:00,8.1,0.5,34.6,78.5,OFF,,,,,,,,,,,,
8/13/2016 8:05,8.09,0.5,34.6,78.4,OFF,,,,,,,,,,,,
8/13/2016 8:10,8.08,0.5,34.5,78.2,OFF,,,,,,,,,,,,
8/13/2016 8:15,8.07,0.5,34.5,78.1,OFF,,,,,,,,,,,,
8/13/2016 8:20,8.07,1.3,34.4,78,ON,,,,,,,,,,,,
8/13/2016 8:25,8.06,1.3,34.5,78,ON,,,,,,,,,,,,
8/13/2016 8:30,8.05,1.3,34.5,78.1,ON,,,,,,,,,,,,
8/13/2016 8:35,8.05,1.2,34.6,78.3,ON,,,,,,,,,,,,
8/13/2016 8:40,8.04,1.4,34.6,78.4,ON,,,,,,,,,,,,
8/13/2016 8:45,8.03,1.3,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 8:50,8.03,1.3,34.7,78.6,ON,,,,,,,,,,,,
8/13/2016 8:55,8.02,1.2,34.7,78.7,ON,,,,,,,,,,,,
8/13/2016 9:00,8,1.3,34.7,78.8,ON,,,,,,,,,,,,
8/13/2016 9:05,8,1.4,34.9,78.9,ON,,,,,,,,,,,,
8/13/2016 9:10,7.99,1.2,34.9,79,ON,,,,,,,,,,,,
8/13/2016 9:15,7.99,0.5,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 9:20,7.98,0.6,34.8,79,OFF,,,,,,,,,,,,
8/13/2016 9:25,7.98,0.6,34.8,78.9,OFF,,,,,,,,,,,,
8/13/2016 9:30,7.97,0.5,34.7,78.8,OFF,,,,,,,,,,,,
8/13/2016 9:35,7.97,0.5,34.6,78.6,OFF,,,,,,,,,,,,
8/13/2016 9:40,7.97,0.5,34.6,78.5,OFF,,,,,,,,,,,,
8/13/2016 9:45,7.96,0.4,34.6,78.3,OFF,,,,,,,,,,,,
8/13/2016 9:50,7.96,0.4,34.5,78.2,OFF,,,,,,,,,,,,
8/13/2016 9:55,7.95,1.3,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 10:00,7.95,1.2,34.4,78,ON,,,,,,,,,,,,
8/13/2016 10:05,7.95,1.4,34.5,78,ON,,,,,,,,,,,,
8/13/2016 10:10,7.94,1.3,34.5,78.2,ON,,,,,,,,,,,,
8/13/2016 10:15,7.94,1.3,34.6,78.3,ON,,,,,,,,,,,,
8/13/2016 10:20,7.94,1.3,34.6,78.4,ON,,,,,,,,,,,,
8/13/2016 10:25,7.93,1.2,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 10:30,7.93,1.4,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 10:35,7.93,1.3,34.7,78.6,ON,,,,,,,,,,,,
8/13/2016 10:40,7.92,1.2,34.7,78.7,ON,,,,,,,,,,,,
8/13/2016 10:45,7.92,1.4,34.7,78.8,ON,,,,,,,,,,,,
8/13/2016 10:50,7.92,1.3,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 10:55,7.91,1.1,34.9,78.9,ON,,,,,,,,,,,,
8/13/2016 11:00,7.91,0.4,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 11:05,7.91,0.4,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 11:10,8.08,0.4,34.8,78.9,OFF,,,,,,,,,,,,
8/13/2016 11:15,8.1,0.5,34.6,78.8,OFF,,,,,,,,,,,,
8/13/2016 11:20,8.1,0.4,34.6,78.6,OFF,,,,,,,,,,,,
8/13/2016 11:25,8.1,0.5,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 11:30,8.08,0.4,34.5,78.4,OFF,,,,,,,,,,,,
8/13/2016 11:35,8.07,0.5,34.5,78.2,OFF,,,,,,,,,,,,
8/13/2016 11:40,8.06,1.3,34.5,78.1,ON,,,,,,,,,,,,
8/13/2016 11:45,8.06,1.4,34.5,78,ON,,,,,,,,,,,,
8/13/2016 11:50,8.05,1.4,34.5,78.1,ON,,,,,,,,,,,,
8/13/2016 11:55,8.04,1.2,34.6,78.2,ON,,,,,,,,,,,,
8/13/2016 12:00,8.04,1.4,34.5,78.2,ON,,,,,,,,,,,,
8/13/2016 12:05,8.03,1.1,34.6,78.4,ON,,,,,,,,,,,,
8/13/2016 12:10,8.03,1.3,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 12:15,8.02,1.3,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 12:20,8,1.3,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 12:25,8,1.4,34.7,78.8,ON,,,,,,,,,,,,
8/13/2016 12:30,7.99,1.3,34.7,78.8,ON,,,,,,,,,,,,
8/13/2016 12:35,7.99,1.3,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 12:40,7.98,0.5,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 12:45,7.98,0.5,34.9,79,OFF,,,,,,,,,,,,
8/13/2016 12:50,7.97,0.5,34.8,79,OFF,,,,,,,,,,,,
8/13/2016 12:55,7.97,0.4,34.7,78.8,OFF,,,,,,,,,,,,
8/13/2016 13:00,7.96,0.4,34.6,78.7,OFF,,,,,,,,,,,,
8/13/2016 13:05,7.96,0.5,34.6,78.6,OFF,,,,,,,,,,,,
8/13/2016 13:10,7.96,0.4,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 13:15,7.95,0.4,34.4,78.4,OFF,,,,,,,,,,,,
8/13/2016 13:20,7.95,0.5,34.4,78.1,OFF,,,,,,,,,,,,
8/13/2016 13:25,7.94,1.2,34.4,78,ON,,,,,,,,,,,,
8/13/2016 13:30,7.94,1.2,34.4,78,ON,,,,,,,,,,,,
8/13/2016 13:35,7.93,1.3,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 13:40,7.93,1.3,34.5,78.2,ON,,,,,,,,,,,,
8/13/2016 13:45,7.93,1.2,34.5,78.4,ON,,,,,,,,,,,,
8/13/2016 13:50,7.92,1.2,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 13:55,7.92,1.2,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 14:00,7.92,1,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 14:05,7.91,1.4,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 14:10,7.91,1.3,34.6,78.8,ON,,,,,,,,,,,,
8/13/2016 14:15,7.91,1.2,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 14:20,8.09,1.4,34.7,79,ON,,,,,,,,,,,,
8/13/2016 14:25,8.11,0.5,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 14:30,8.11,0.6,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 14:35,8.09,0.5,34.6,78.9,OFF,,,,,,,,,,,,
8/13/2016 14:40,8.08,0.6,34.6,78.6,OFF,,,,,,,,,,,,
8/13/2016 14:45,8.07,0.5,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 14:50,8.07,0.4,34.5,78.4,OFF,,,,,,,,,,,,
8/13/2016 14:55,8.06,0.5,34.4,78.3,OFF,,,,,,,,,,,,
8/13/2016 15:00,8.05,0.5,34.4,78.2,OFF,,,,,,,,,,,,
8/13/2016 15:05,8.05,1.4,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 15:10,8.04,1.3,34.4,78,ON,,,,,,,,,,,,
8/13/2016 15:15,8.03,1.2,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 15:20,8.03,1.3,34.4,78.2,ON,,,,,,,,,,,,
8/13/2016 15:25,8.02,1.3,34.4,78.4,ON,,,,,,,,,,,,
8/13/2016 15:30,8.02,1.1,34.5,78.4,ON,,,,,,,,,,,,
8/13/2016 15:35,8,1.3,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 15:40,8,1.2,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 15:45,7.99,1.3,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 15:50,7.99,1.2,34.6,78.8,ON,,,,,,,,,,,,
8/13/2016 15:55,7.98,1.3,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 16:00,7.98,1.4,34.8,79,ON,,,,,,,,,,,,
8/13/2016 16:05,7.97,0.4,34.8,79,OFF,,,,,,,,,,,,
8/13/2016 16:10,7.97,0.5,34.8,79,OFF,,,,,,,,,,,,
8/13/2016 16:15,7.96,0.5,34.7,78.9,OFF,,,,,,,,,,,,
8/13/2016 16:20,7.96,0.5,34.6,78.7,OFF,,,,,,,,,,,,
8/13/2016 16:25,7.96,0.5,34.6,78.6,OFF,,,,,,,,,,,,
8/13/2016 16:30,7.95,0.5,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 16:35,7.95,0.5,34.5,78.4,OFF,,,,,,,,,,,,
8/13/2016 16:40,7.95,0.5,34.5,78.2,OFF,,,,,,,,,,,,
8/13/2016 16:45,7.94,0.5,34.4,78.1,OFF,,,,,,,,,,,,
8/13/2016 16:50,7.94,1.4,34.3,78,ON,,,,,,,,,,,,
8/13/2016 16:55,7.94,1.3,34.4,78,ON,,,,,,,,,,,,
8/13/2016 17:00,7.93,1.3,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 17:05,7.93,1.2,34.5,78.3,ON,,,,,,,,,,,,
8/13/2016 17:10,7.93,1.3,34.6,78.4,ON,,,,,,,,,,,,
8/13/2016 17:15,7.93,1.3,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 17:20,7.92,1.3,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 17:25,7.92,1.2,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 17:30,7.92,1.2,34.7,78.8,ON,,,,,,,,,,,,
8/13/2016 17:35,7.91,1.4,34.6,78.8,ON,,,,,,,,,,,,
8/13/2016 17:40,7.91,1.3,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 17:45,7.91,0.4,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 17:50,7.91,0.4,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 17:55,7.9,0.5,34.6,79,OFF,,,,,,,,,,,,
8/13/2016 18:00,8.12,0.5,34.6,78.8,OFF,,,,,,,,,,,,
8/13/2016 18:05,8.12,0.5,34.5,78.6,OFF,,,,,,,,,,,,
8/13/2016 18:10,8.1,0.4,34.4,78.5,OFF,,,,,,,,,,,,
8/13/2016 18:15,8.1,0.5,34.4,78.4,OFF,,,,,,,,,,,,
8/13/2016 18:20,8.09,0.5,34.4,78.3,OFF,,,,,,,,,,,,
8/13/2016 18:25,8.08,0.6,34.4,78.2,OFF,,,,,,,,,,,,
8/13/2016 18:30,8.08,1.4,34.3,78.1,ON,,,,,,,,,,,,
8/13/2016 18:35,8.07,1.4,34.3,78,ON,,,,,,,,,,,,
8/13/2016 18:40,8.07,1.2,34.4,78.1,ON,,,,,,,,,,,,
8/13/2016 18:45,8.06,1.3,34.4,78.2,ON,,,,,,,,,,,,
8/13/2016 18:50,8.05,1.3,34.4,78.3,ON,,,,,,,,,,,,
8/13/2016 18:55,8.05,1.1,34.4,78.4,ON,,,,,,,,,,,,
8/13/2016 19:00,8.04,1.3,34.5,78.5,ON,,,,,,,,,,,,
8/13/2016 19:05,8.04,1.2,34.5,78.6,ON,,,,,,,,,,,,
8/13/2016 19:10,8.03,1.3,34.6,78.6,ON,,,,,,,,,,,,
8/13/2016 19:15,8.03,1.2,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 19:20,8.02,1.2,34.7,78.9,ON,,,,,,,,,,,,
8/13/2016 19:25,8.02,1.2,34.7,79,ON,,,,,,,,,,,,
8/13/2016 19:30,8,0.4,34.6,79,OFF,,,,,,,,,,,,
8/13/2016 19:35,8,0.4,34.6,79,OFF,,,,,,,,,,,,
8/13/2016 19:40,7.99,0.5,34.6,78.9,OFF,,,,,,,,,,,,
8/13/2016 19:45,7.99,0.5,34.6,78.7,OFF,,,,,,,,,,,,
8/13/2016 19:50,7.99,0.5,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 19:55,7.98,0.5,34.5,78.4,OFF,,,,,,,,,,,,
8/13/2016 20:00,7.98,0.5,34.4,78.3,OFF,,,,,,,,,,,,
8/13/2016 20:05,7.97,0.4,34.4,78.2,OFF,,,,,,,,,,,,
8/13/2016 20:10,7.97,1.3,34.3,78.1,ON,,,,,,,,,,,,
8/13/2016 20:15,7.96,1.3,34.3,78,ON,,,,,,,,,,,,
8/13/2016 20:20,7.96,1.3,34.3,78.1,ON,,,,,,,,,,,,
8/13/2016 20:25,7.95,1.1,34.4,78.2,ON,,,,,,,,,,,,
8/13/2016 20:30,7.95,1.3,34.4,78.3,ON,,,,,,,,,,,,
8/13/2016 20:35,7.95,1.3,34.5,78.4,ON,,,,,,,,,,,,
8/13/2016 20:40,7.94,1.2,34.6,78.4,ON,,,,,,,,,,,,
8/13/2016 20:45,7.94,1.3,34.6,78.5,ON,,,,,,,,,,,,
8/13/2016 20:50,7.93,1.3,34.6,78.7,ON,,,,,,,,,,,,
8/13/2016 20:55,7.93,1.3,34.6,78.8,ON,,,,,,,,,,,,
8/13/2016 21:00,7.93,1.4,34.6,78.9,ON,,,,,,,,,,,,
8/13/2016 21:05,7.92,1.4,34.6,79,ON,,,,,,,,,,,,
8/13/2016 21:10,7.92,0.5,34.8,79,OFF,,,,,,,,,,,,
8/13/2016 21:15,7.91,0.5,34.7,79,OFF,,,,,,,,,,,,
8/13/2016 21:20,7.91,0.5,34.6,78.9,OFF,,,,,,,,,,,,
8/13/2016 21:25,7.93,0.5,34.6,78.7,OFF,,,,,,,,,,,,
8/13/2016 21:30,8.15,0.6,34.5,78.5,OFF,,,,,,,,,,,,
8/13/2016 21:35,8.13,0.5,34.4,78.4,OFF,,,,,,,,,,,,
8/13/2016 21:40,8.12,0.6,34.4,78.3,OFF,,,,,,,,,,,,
8/13/2016 21:45,8.12,0.5,34.3,78.2,OFF,,,,,,,,,,,,
8/13/2016 21:50,8.11,1.4,34.2,78,ON,,,,,,,,,,,,
8/13/2016 21:55,8.1,1.3,34.2,78,ON,,,,,,,,,,,,
8/13/2016 22:00,8.09,1.3,34.2,78.2,ON,,,,,,,,,,,,
8/13/2016 22:05,8.08,1.3,34.4,78.3,ON,,,,,,,,,,,,
8/13/2016 22:10,8.08,1.2,34.4,78.4,ON,,,,,,,,,,,,
8/13/2016 22:15,8.07,1.3,34.4,78.5,ON,,,,,,,,,,,,
8/13/2016 22:20,8.06,1.2,34.4,78.6,ON,,,,,,,,,,,,
8/13/2016 22:25,8.06,1.3,34.4,78.6,ON,,,,,,,,,,,,
8/13/2016 22:30,8.05,1.2,34.5,78.7,ON,,,,,,,,,,,,
8/13/2016 22:35,8.04,1.3,34.6,78.8,ON,,,,,,,,,,,,
8/13/2016 22:40,8.04,1.4,34.6,78.9,ON,,,,,,,,,,,,
8/13/2016 22:45,8.03,0.5,34.6,79,OFF,,,,,,,,,,,,
8/13/2016 22:50,8.02,0.5,34.6,79,OFF,,,,,,,,,,,,
8/13/2016 22:55,8.02,0.6,34.5,79,OFF,,,,,,,,,,,,
8/13/2016 23:00,8,0.5,34.5,78.8,OFF,,,,,,,,,,,,
8/13/2016 23:05,8,0.5,34.5,78.6,OFF,,,,,,,,,,,,
8/13/2016 23:10,7.99,0.5,34.4,78.5,OFF,,,,,,,,,,,,
8/13/2016 23:15,7.99,0.4,34.3,78.4,OFF,,,,,,,,,,,,
8/13/2016 23:20,7.98,0.5,34.2,78.3,OFF,,,,,,,,,,,,
8/13/2016 23:25,7.98,0.5,34.2,78.2,OFF,,,,,,,,,,,,
8/13/2016 23:30,7.97,1.2,34.1,78,ON,,,,,,,,,,,,
8/13/2016 23:35,7.97,1.3,34.1,78,ON,,,,,,,,,,,,
8/13/2016 23:40,7.96,1.3,34.1,78.2,ON,,,,,,,,,,,,
8/13/2016 23:45,7.96,1.2,34.3,78.3,ON,,,,,,,,,,,,
8/13/2016 23:50,7.95,1.2,34.4,78.4,ON,,,,,,,,,,,,
8/13/2016 23:55,7.95,1.3,34.4,78.5,ON,,,,,,,,,,,,
8/14/2016 0:00,7.94,1,34.4,78.5,ON,,,,,,,,,,,,
8/14/2016 0:05,7.94,1.3,34.4,78.6,ON,,,,,,,,,,,,
8/14/2016 0:10,7.93,1.3,34.5,78.7,ON,,,,,,,,,,,,
8/14/2016 0:15,7.93,1.1,34.5,78.8,ON,,,,,,,,,,,,
8/14/2016 0:20,7.92,1.2,34.6,78.9,ON,,,,,,,,,,,,
8/14/2016 0:25,7.92,1.4,34.6,79,ON,,,,,,,,,,,,
8/14/2016 0:30,7.91,0.6,34.5,79,OFF,,,,,,,,,,,,
8/14/2016 0:35,7.91,0.6,34.5,79,OFF,,,,,,,,,,,,
8/14/2016 0:40,8.16,0.6,34.4,78.9,OFF,,,,,,,,,,,,
8/14/2016 0:45,8.13,0.6,34.4,78.7,OFF,,,,,,,,,,,,
8/14/2016 0:50,8.12,0.6,34.4,78.6,OFF,,,,,,,,,,,,
8/14/2016 0:55,8.11,0.6,34.3,78.5,OFF,,,,,,,,,,,,
8/14/2016 1:00,8.1,0.6,34.2,78.4,OFF,,,,,,,,,,,,
8/14/2016 1:05,8.1,0.7,34.1,78.2,OFF,,,,,,,,,,,,
8/14/2016 1:10,8.09,0.6,34.1,78.1,OFF,,,,,,,,,,,,
8/14/2016 1:15,8.08,1.4,34.1,78,ON,,,,,,,,,,,,
8/14/2016 1:20,8.07,1.4,34.1,78,ON,,,,,,,,,,,,
8/14/2016 1:25,8.07,1.3,34.1,78.1,ON,,,,,,,,,,,,
8/14/2016 1:30,8.06,1.2,34.1,78.2,ON,,,,,,,,,,,,
8/14/2016 1:35,8.05,1.3,34.1,78.3,ON,,,,,,,,,,,,
8/14/2016 1:40,8.04,1.4,34.3,78.4,ON,,,,,,,,,,,,
8/14/2016 1:45,8.04,1.3,34.3,78.5,ON,,,,,,,,,,,,
8/14/2016 1:50,8.03,1.3,34.4,78.6,ON,,,,,,,,,,,,
8/14/2016 1:55,8.02,1.3,34.4,78.7,ON,,,,,,,,,,,,
8/14/2016 2:00,8.02,1.2,34.4,78.7,ON,,,,,,,,,,,,
8/14/2016 2:05,8,1.3,34.4,78.8,ON,,,,,,,,,,,,
8/14/2016 2:10,8,1.4,34.5,78.9,ON,,,,,,,,,,,,
8/14/2016 2:15,7.99,1.3,34.5,79,ON,,,,,,,,,,,,
